id,path,label
TRAIN_3751,./train/TRAIN_3751.wav,0
TRAIN_3752,./train/TRAIN_3752.wav,5
TRAIN_3753,./train/TRAIN_3753.wav,5
TRAIN_3754,./train/TRAIN_3754.wav,5
TRAIN_3755,./train/TRAIN_3755.wav,3
TRAIN_3756,./train/TRAIN_3756.wav,3
TRAIN_3757,./train/TRAIN_3757.wav,2
TRAIN_3758,./train/TRAIN_3758.wav,3
TRAIN_3759,./train/TRAIN_3759.wav,3
TRAIN_3760,./train/TRAIN_3760.wav,3
TRAIN_3761,./train/TRAIN_3761.wav,5
TRAIN_3762,./train/TRAIN_3762.wav,3
TRAIN_3763,./train/TRAIN_3763.wav,3
TRAIN_3764,./train/TRAIN_3764.wav,0
TRAIN_3765,./train/TRAIN_3765.wav,5
TRAIN_3766,./train/TRAIN_3766.wav,2
TRAIN_3767,./train/TRAIN_3767.wav,2
TRAIN_3768,./train/TRAIN_3768.wav,0
TRAIN_3769,./train/TRAIN_3769.wav,5
TRAIN_3770,./train/TRAIN_3770.wav,1
TRAIN_3771,./train/TRAIN_3771.wav,5
TRAIN_3772,./train/TRAIN_3772.wav,2
TRAIN_3773,./train/TRAIN_3773.wav,5
TRAIN_3774,./train/TRAIN_3774.wav,1
TRAIN_3775,./train/TRAIN_3775.wav,2
TRAIN_3776,./train/TRAIN_3776.wav,4
TRAIN_3777,./train/TRAIN_3777.wav,4
TRAIN_3778,./train/TRAIN_3778.wav,2
TRAIN_3779,./train/TRAIN_3779.wav,2
TRAIN_3780,./train/TRAIN_3780.wav,0
TRAIN_3781,./train/TRAIN_3781.wav,3
TRAIN_3782,./train/TRAIN_3782.wav,5
TRAIN_3783,./train/TRAIN_3783.wav,0
TRAIN_3784,./train/TRAIN_3784.wav,2
TRAIN_3785,./train/TRAIN_3785.wav,5
TRAIN_3786,./train/TRAIN_3786.wav,0
TRAIN_3787,./train/TRAIN_3787.wav,4
TRAIN_3788,./train/TRAIN_3788.wav,4
TRAIN_3789,./train/TRAIN_3789.wav,1
TRAIN_3790,./train/TRAIN_3790.wav,2
TRAIN_3791,./train/TRAIN_3791.wav,4
TRAIN_3792,./train/TRAIN_3792.wav,0
TRAIN_3793,./train/TRAIN_3793.wav,4
TRAIN_3794,./train/TRAIN_3794.wav,1
TRAIN_3795,./train/TRAIN_3795.wav,0
TRAIN_3796,./train/TRAIN_3796.wav,4
TRAIN_3797,./train/TRAIN_3797.wav,2
TRAIN_3798,./train/TRAIN_3798.wav,4
TRAIN_3799,./train/TRAIN_3799.wav,5
TRAIN_3800,./train/TRAIN_3800.wav,0
TRAIN_3801,./train/TRAIN_3801.wav,4
TRAIN_3802,./train/TRAIN_3802.wav,1
TRAIN_3803,./train/TRAIN_3803.wav,1
TRAIN_3804,./train/TRAIN_3804.wav,2
TRAIN_3805,./train/TRAIN_3805.wav,4
TRAIN_3806,./train/TRAIN_3806.wav,3
TRAIN_3807,./train/TRAIN_3807.wav,5
TRAIN_3808,./train/TRAIN_3808.wav,1
TRAIN_3809,./train/TRAIN_3809.wav,4
TRAIN_3810,./train/TRAIN_3810.wav,5
TRAIN_3811,./train/TRAIN_3811.wav,0
TRAIN_3812,./train/TRAIN_3812.wav,2
TRAIN_3813,./train/TRAIN_3813.wav,4
TRAIN_3814,./train/TRAIN_3814.wav,3
TRAIN_3815,./train/TRAIN_3815.wav,1
TRAIN_3816,./train/TRAIN_3816.wav,1
TRAIN_3817,./train/TRAIN_3817.wav,1
TRAIN_3818,./train/TRAIN_3818.wav,3
TRAIN_3819,./train/TRAIN_3819.wav,3
TRAIN_3820,./train/TRAIN_3820.wav,3
TRAIN_3821,./train/TRAIN_3821.wav,5
TRAIN_3822,./train/TRAIN_3822.wav,2
TRAIN_3823,./train/TRAIN_3823.wav,1
TRAIN_3824,./train/TRAIN_3824.wav,0
TRAIN_3825,./train/TRAIN_3825.wav,2
TRAIN_3826,./train/TRAIN_3826.wav,1
TRAIN_3827,./train/TRAIN_3827.wav,5
TRAIN_3828,./train/TRAIN_3828.wav,4
TRAIN_3829,./train/TRAIN_3829.wav,4
TRAIN_3830,./train/TRAIN_3830.wav,1
TRAIN_3831,./train/TRAIN_3831.wav,1
TRAIN_3832,./train/TRAIN_3832.wav,1
TRAIN_3833,./train/TRAIN_3833.wav,3
TRAIN_3834,./train/TRAIN_3834.wav,5
TRAIN_3835,./train/TRAIN_3835.wav,3
TRAIN_3836,./train/TRAIN_3836.wav,0
TRAIN_3837,./train/TRAIN_3837.wav,0
TRAIN_3838,./train/TRAIN_3838.wav,1
TRAIN_3839,./train/TRAIN_3839.wav,0
TRAIN_3840,./train/TRAIN_3840.wav,5
TRAIN_3841,./train/TRAIN_3841.wav,3
TRAIN_3842,./train/TRAIN_3842.wav,4
TRAIN_3843,./train/TRAIN_3843.wav,4
TRAIN_3844,./train/TRAIN_3844.wav,5
TRAIN_3845,./train/TRAIN_3845.wav,0
TRAIN_3846,./train/TRAIN_3846.wav,2
TRAIN_3847,./train/TRAIN_3847.wav,5
TRAIN_3848,./train/TRAIN_3848.wav,4
TRAIN_3849,./train/TRAIN_3849.wav,1
TRAIN_3850,./train/TRAIN_3850.wav,4
TRAIN_3851,./train/TRAIN_3851.wav,1
TRAIN_3852,./train/TRAIN_3852.wav,4
TRAIN_3853,./train/TRAIN_3853.wav,1
TRAIN_3854,./train/TRAIN_3854.wav,4
TRAIN_3855,./train/TRAIN_3855.wav,2
TRAIN_3856,./train/TRAIN_3856.wav,2
TRAIN_3857,./train/TRAIN_3857.wav,1
TRAIN_3858,./train/TRAIN_3858.wav,0
TRAIN_3859,./train/TRAIN_3859.wav,2
TRAIN_3860,./train/TRAIN_3860.wav,2
TRAIN_3861,./train/TRAIN_3861.wav,1
TRAIN_3862,./train/TRAIN_3862.wav,3
TRAIN_3863,./train/TRAIN_3863.wav,1
TRAIN_3864,./train/TRAIN_3864.wav,0
TRAIN_3865,./train/TRAIN_3865.wav,2
TRAIN_3866,./train/TRAIN_3866.wav,1
TRAIN_3867,./train/TRAIN_3867.wav,2
TRAIN_3868,./train/TRAIN_3868.wav,0
TRAIN_3869,./train/TRAIN_3869.wav,2
TRAIN_3870,./train/TRAIN_3870.wav,1
TRAIN_3871,./train/TRAIN_3871.wav,1
TRAIN_3872,./train/TRAIN_3872.wav,1
TRAIN_3873,./train/TRAIN_3873.wav,1
TRAIN_3874,./train/TRAIN_3874.wav,3
TRAIN_3875,./train/TRAIN_3875.wav,3
TRAIN_3876,./train/TRAIN_3876.wav,3
TRAIN_3877,./train/TRAIN_3877.wav,0
TRAIN_3878,./train/TRAIN_3878.wav,3
TRAIN_3879,./train/TRAIN_3879.wav,0
TRAIN_3880,./train/TRAIN_3880.wav,2
TRAIN_3881,./train/TRAIN_3881.wav,4
TRAIN_3882,./train/TRAIN_3882.wav,3
TRAIN_3883,./train/TRAIN_3883.wav,2
TRAIN_3884,./train/TRAIN_3884.wav,2
TRAIN_3885,./train/TRAIN_3885.wav,0
TRAIN_3886,./train/TRAIN_3886.wav,1
TRAIN_3887,./train/TRAIN_3887.wav,3
TRAIN_3888,./train/TRAIN_3888.wav,1
TRAIN_3889,./train/TRAIN_3889.wav,4
TRAIN_3890,./train/TRAIN_3890.wav,5
TRAIN_3891,./train/TRAIN_3891.wav,1
TRAIN_3892,./train/TRAIN_3892.wav,5
TRAIN_3893,./train/TRAIN_3893.wav,5
TRAIN_3894,./train/TRAIN_3894.wav,4
TRAIN_3895,./train/TRAIN_3895.wav,2
TRAIN_3896,./train/TRAIN_3896.wav,2
TRAIN_3897,./train/TRAIN_3897.wav,3
TRAIN_3898,./train/TRAIN_3898.wav,4
TRAIN_3899,./train/TRAIN_3899.wav,4
TRAIN_3900,./train/TRAIN_3900.wav,4
TRAIN_3901,./train/TRAIN_3901.wav,5
TRAIN_3902,./train/TRAIN_3902.wav,1
TRAIN_3903,./train/TRAIN_3903.wav,3
TRAIN_3904,./train/TRAIN_3904.wav,0
TRAIN_3905,./train/TRAIN_3905.wav,5
TRAIN_3906,./train/TRAIN_3906.wav,5
TRAIN_3907,./train/TRAIN_3907.wav,2
TRAIN_3908,./train/TRAIN_3908.wav,5
TRAIN_3909,./train/TRAIN_3909.wav,2
TRAIN_3910,./train/TRAIN_3910.wav,2
TRAIN_3911,./train/TRAIN_3911.wav,4
TRAIN_3912,./train/TRAIN_3912.wav,4
TRAIN_3913,./train/TRAIN_3913.wav,5
TRAIN_3914,./train/TRAIN_3914.wav,4
TRAIN_3915,./train/TRAIN_3915.wav,5
TRAIN_3916,./train/TRAIN_3916.wav,4
TRAIN_3917,./train/TRAIN_3917.wav,4
TRAIN_3918,./train/TRAIN_3918.wav,1
TRAIN_3919,./train/TRAIN_3919.wav,3
TRAIN_3920,./train/TRAIN_3920.wav,1
TRAIN_3921,./train/TRAIN_3921.wav,5
TRAIN_3922,./train/TRAIN_3922.wav,5
TRAIN_3923,./train/TRAIN_3923.wav,0
TRAIN_3924,./train/TRAIN_3924.wav,3
TRAIN_3925,./train/TRAIN_3925.wav,2
TRAIN_3926,./train/TRAIN_3926.wav,4
TRAIN_3927,./train/TRAIN_3927.wav,5
TRAIN_3928,./train/TRAIN_3928.wav,1
TRAIN_3929,./train/TRAIN_3929.wav,2
TRAIN_3930,./train/TRAIN_3930.wav,2
TRAIN_3931,./train/TRAIN_3931.wav,5
TRAIN_3932,./train/TRAIN_3932.wav,0
TRAIN_3933,./train/TRAIN_3933.wav,2
TRAIN_3934,./train/TRAIN_3934.wav,3
TRAIN_3935,./train/TRAIN_3935.wav,1
TRAIN_3936,./train/TRAIN_3936.wav,3
TRAIN_3937,./train/TRAIN_3937.wav,5
TRAIN_3938,./train/TRAIN_3938.wav,1
TRAIN_3939,./train/TRAIN_3939.wav,5
TRAIN_3940,./train/TRAIN_3940.wav,0
TRAIN_3941,./train/TRAIN_3941.wav,0
TRAIN_3942,./train/TRAIN_3942.wav,5
TRAIN_3943,./train/TRAIN_3943.wav,2
TRAIN_3944,./train/TRAIN_3944.wav,1
TRAIN_3945,./train/TRAIN_3945.wav,3
TRAIN_3946,./train/TRAIN_3946.wav,3
TRAIN_3947,./train/TRAIN_3947.wav,1
TRAIN_3948,./train/TRAIN_3948.wav,3
TRAIN_3949,./train/TRAIN_3949.wav,4
TRAIN_3950,./train/TRAIN_3950.wav,3
TRAIN_3951,./train/TRAIN_3951.wav,0
TRAIN_3952,./train/TRAIN_3952.wav,2
TRAIN_3953,./train/TRAIN_3953.wav,5
TRAIN_3954,./train/TRAIN_3954.wav,3
TRAIN_3955,./train/TRAIN_3955.wav,1
TRAIN_3956,./train/TRAIN_3956.wav,2
TRAIN_3957,./train/TRAIN_3957.wav,0
TRAIN_3958,./train/TRAIN_3958.wav,5
TRAIN_3959,./train/TRAIN_3959.wav,1
TRAIN_3960,./train/TRAIN_3960.wav,4
TRAIN_3961,./train/TRAIN_3961.wav,5
TRAIN_3962,./train/TRAIN_3962.wav,3
TRAIN_3963,./train/TRAIN_3963.wav,4
TRAIN_3964,./train/TRAIN_3964.wav,3
TRAIN_3965,./train/TRAIN_3965.wav,4
TRAIN_3966,./train/TRAIN_3966.wav,5
TRAIN_3967,./train/TRAIN_3967.wav,1
TRAIN_3968,./train/TRAIN_3968.wav,0
TRAIN_3969,./train/TRAIN_3969.wav,0
TRAIN_3970,./train/TRAIN_3970.wav,0
TRAIN_3971,./train/TRAIN_3971.wav,5
TRAIN_3972,./train/TRAIN_3972.wav,5
TRAIN_3973,./train/TRAIN_3973.wav,4
TRAIN_3974,./train/TRAIN_3974.wav,5
TRAIN_3975,./train/TRAIN_3975.wav,1
TRAIN_3976,./train/TRAIN_3976.wav,3
TRAIN_3977,./train/TRAIN_3977.wav,2
TRAIN_3978,./train/TRAIN_3978.wav,0
TRAIN_3979,./train/TRAIN_3979.wav,2
TRAIN_3980,./train/TRAIN_3980.wav,4
TRAIN_3981,./train/TRAIN_3981.wav,0
TRAIN_3982,./train/TRAIN_3982.wav,5
TRAIN_3983,./train/TRAIN_3983.wav,1
TRAIN_3984,./train/TRAIN_3984.wav,5
TRAIN_3985,./train/TRAIN_3985.wav,1
TRAIN_3986,./train/TRAIN_3986.wav,2
TRAIN_3987,./train/TRAIN_3987.wav,0
TRAIN_3988,./train/TRAIN_3988.wav,4
TRAIN_3989,./train/TRAIN_3989.wav,1
TRAIN_3990,./train/TRAIN_3990.wav,3
TRAIN_3991,./train/TRAIN_3991.wav,5
TRAIN_3992,./train/TRAIN_3992.wav,4
TRAIN_3993,./train/TRAIN_3993.wav,0
TRAIN_3994,./train/TRAIN_3994.wav,3
TRAIN_3995,./train/TRAIN_3995.wav,0
TRAIN_3996,./train/TRAIN_3996.wav,1
TRAIN_3997,./train/TRAIN_3997.wav,4
TRAIN_3998,./train/TRAIN_3998.wav,1
TRAIN_3999,./train/TRAIN_3999.wav,3
TRAIN_4000,./train/TRAIN_4000.wav,4
TRAIN_4001,./train/TRAIN_4001.wav,2
TRAIN_4002,./train/TRAIN_4002.wav,5
TRAIN_4003,./train/TRAIN_4003.wav,2
TRAIN_4004,./train/TRAIN_4004.wav,5
TRAIN_4005,./train/TRAIN_4005.wav,2
TRAIN_4006,./train/TRAIN_4006.wav,3
TRAIN_4007,./train/TRAIN_4007.wav,1
TRAIN_4008,./train/TRAIN_4008.wav,5
TRAIN_4009,./train/TRAIN_4009.wav,3
TRAIN_4010,./train/TRAIN_4010.wav,2
TRAIN_4011,./train/TRAIN_4011.wav,1
TRAIN_4012,./train/TRAIN_4012.wav,1
TRAIN_4013,./train/TRAIN_4013.wav,3
TRAIN_4014,./train/TRAIN_4014.wav,5
TRAIN_4015,./train/TRAIN_4015.wav,1
TRAIN_4016,./train/TRAIN_4016.wav,2
TRAIN_4017,./train/TRAIN_4017.wav,3
TRAIN_4018,./train/TRAIN_4018.wav,1
TRAIN_4019,./train/TRAIN_4019.wav,3
TRAIN_4020,./train/TRAIN_4020.wav,2
TRAIN_4021,./train/TRAIN_4021.wav,2
TRAIN_4022,./train/TRAIN_4022.wav,4
TRAIN_4023,./train/TRAIN_4023.wav,4
TRAIN_4024,./train/TRAIN_4024.wav,3
TRAIN_4025,./train/TRAIN_4025.wav,1
TRAIN_4026,./train/TRAIN_4026.wav,0
TRAIN_4027,./train/TRAIN_4027.wav,0
TRAIN_4028,./train/TRAIN_4028.wav,2
TRAIN_4029,./train/TRAIN_4029.wav,5
TRAIN_4030,./train/TRAIN_4030.wav,1
TRAIN_4031,./train/TRAIN_4031.wav,1
TRAIN_4032,./train/TRAIN_4032.wav,5
TRAIN_4033,./train/TRAIN_4033.wav,4
TRAIN_4034,./train/TRAIN_4034.wav,1
TRAIN_4035,./train/TRAIN_4035.wav,5
TRAIN_4036,./train/TRAIN_4036.wav,1
TRAIN_4037,./train/TRAIN_4037.wav,5
TRAIN_4038,./train/TRAIN_4038.wav,0
TRAIN_4039,./train/TRAIN_4039.wav,0
TRAIN_4040,./train/TRAIN_4040.wav,2
TRAIN_4041,./train/TRAIN_4041.wav,4
TRAIN_4042,./train/TRAIN_4042.wav,1
TRAIN_4043,./train/TRAIN_4043.wav,3
TRAIN_4044,./train/TRAIN_4044.wav,4
TRAIN_4045,./train/TRAIN_4045.wav,0
TRAIN_4046,./train/TRAIN_4046.wav,1
TRAIN_4047,./train/TRAIN_4047.wav,4
TRAIN_4048,./train/TRAIN_4048.wav,4
TRAIN_4049,./train/TRAIN_4049.wav,0
TRAIN_4050,./train/TRAIN_4050.wav,2
TRAIN_4051,./train/TRAIN_4051.wav,4
TRAIN_4052,./train/TRAIN_4052.wav,2
TRAIN_4053,./train/TRAIN_4053.wav,5
TRAIN_4054,./train/TRAIN_4054.wav,3
TRAIN_4055,./train/TRAIN_4055.wav,5
TRAIN_4056,./train/TRAIN_4056.wav,3
TRAIN_4057,./train/TRAIN_4057.wav,0
TRAIN_4058,./train/TRAIN_4058.wav,4
TRAIN_4059,./train/TRAIN_4059.wav,0
TRAIN_4060,./train/TRAIN_4060.wav,3
TRAIN_4061,./train/TRAIN_4061.wav,5
TRAIN_4062,./train/TRAIN_4062.wav,3
TRAIN_4063,./train/TRAIN_4063.wav,3
TRAIN_4064,./train/TRAIN_4064.wav,3
TRAIN_4065,./train/TRAIN_4065.wav,1
TRAIN_4066,./train/TRAIN_4066.wav,2
TRAIN_4067,./train/TRAIN_4067.wav,3
TRAIN_4068,./train/TRAIN_4068.wav,1
TRAIN_4069,./train/TRAIN_4069.wav,0
TRAIN_4070,./train/TRAIN_4070.wav,5
TRAIN_4071,./train/TRAIN_4071.wav,1
TRAIN_4072,./train/TRAIN_4072.wav,5
TRAIN_4073,./train/TRAIN_4073.wav,0
TRAIN_4074,./train/TRAIN_4074.wav,5
TRAIN_4075,./train/TRAIN_4075.wav,2
TRAIN_4076,./train/TRAIN_4076.wav,2
TRAIN_4077,./train/TRAIN_4077.wav,3
TRAIN_4078,./train/TRAIN_4078.wav,5
TRAIN_4079,./train/TRAIN_4079.wav,1
TRAIN_4080,./train/TRAIN_4080.wav,1
TRAIN_4081,./train/TRAIN_4081.wav,3
TRAIN_4082,./train/TRAIN_4082.wav,1
TRAIN_4083,./train/TRAIN_4083.wav,2
TRAIN_4084,./train/TRAIN_4084.wav,1
TRAIN_4085,./train/TRAIN_4085.wav,3
TRAIN_4086,./train/TRAIN_4086.wav,0
TRAIN_4087,./train/TRAIN_4087.wav,3
TRAIN_4088,./train/TRAIN_4088.wav,3
TRAIN_4089,./train/TRAIN_4089.wav,3
TRAIN_4090,./train/TRAIN_4090.wav,1
TRAIN_4091,./train/TRAIN_4091.wav,4
TRAIN_4092,./train/TRAIN_4092.wav,5
TRAIN_4093,./train/TRAIN_4093.wav,0
TRAIN_4094,./train/TRAIN_4094.wav,0
TRAIN_4095,./train/TRAIN_4095.wav,3
TRAIN_4096,./train/TRAIN_4096.wav,2
TRAIN_4097,./train/TRAIN_4097.wav,3
TRAIN_4098,./train/TRAIN_4098.wav,0
TRAIN_4099,./train/TRAIN_4099.wav,1
TRAIN_4100,./train/TRAIN_4100.wav,4
TRAIN_4101,./train/TRAIN_4101.wav,2
TRAIN_4102,./train/TRAIN_4102.wav,0
TRAIN_4103,./train/TRAIN_4103.wav,2
TRAIN_4104,./train/TRAIN_4104.wav,3
TRAIN_4105,./train/TRAIN_4105.wav,4
TRAIN_4106,./train/TRAIN_4106.wav,0
TRAIN_4107,./train/TRAIN_4107.wav,4
TRAIN_4108,./train/TRAIN_4108.wav,4
TRAIN_4109,./train/TRAIN_4109.wav,2
TRAIN_4110,./train/TRAIN_4110.wav,4
TRAIN_4111,./train/TRAIN_4111.wav,3
TRAIN_4112,./train/TRAIN_4112.wav,1
TRAIN_4113,./train/TRAIN_4113.wav,1
TRAIN_4114,./train/TRAIN_4114.wav,1
TRAIN_4115,./train/TRAIN_4115.wav,1
TRAIN_4116,./train/TRAIN_4116.wav,0
TRAIN_4117,./train/TRAIN_4117.wav,4
TRAIN_4118,./train/TRAIN_4118.wav,3
TRAIN_4119,./train/TRAIN_4119.wav,4
TRAIN_4120,./train/TRAIN_4120.wav,4
TRAIN_4121,./train/TRAIN_4121.wav,0
TRAIN_4122,./train/TRAIN_4122.wav,0
TRAIN_4123,./train/TRAIN_4123.wav,5
TRAIN_4124,./train/TRAIN_4124.wav,1
TRAIN_4125,./train/TRAIN_4125.wav,2
TRAIN_4126,./train/TRAIN_4126.wav,4
TRAIN_4127,./train/TRAIN_4127.wav,5
TRAIN_4128,./train/TRAIN_4128.wav,4
TRAIN_4129,./train/TRAIN_4129.wav,0
TRAIN_4130,./train/TRAIN_4130.wav,0
TRAIN_4131,./train/TRAIN_4131.wav,5
TRAIN_4132,./train/TRAIN_4132.wav,2
TRAIN_4133,./train/TRAIN_4133.wav,4
TRAIN_4134,./train/TRAIN_4134.wav,0
TRAIN_4135,./train/TRAIN_4135.wav,5
TRAIN_4136,./train/TRAIN_4136.wav,4
TRAIN_4137,./train/TRAIN_4137.wav,3
TRAIN_4138,./train/TRAIN_4138.wav,3
TRAIN_4139,./train/TRAIN_4139.wav,1
TRAIN_4140,./train/TRAIN_4140.wav,2
TRAIN_4141,./train/TRAIN_4141.wav,2
TRAIN_4142,./train/TRAIN_4142.wav,4
TRAIN_4143,./train/TRAIN_4143.wav,1
TRAIN_4144,./train/TRAIN_4144.wav,5
TRAIN_4145,./train/TRAIN_4145.wav,1
TRAIN_4146,./train/TRAIN_4146.wav,3
TRAIN_4147,./train/TRAIN_4147.wav,4
TRAIN_4148,./train/TRAIN_4148.wav,2
TRAIN_4149,./train/TRAIN_4149.wav,4
TRAIN_4150,./train/TRAIN_4150.wav,1
TRAIN_4151,./train/TRAIN_4151.wav,4
TRAIN_4152,./train/TRAIN_4152.wav,0
TRAIN_4153,./train/TRAIN_4153.wav,2
TRAIN_4154,./train/TRAIN_4154.wav,3
TRAIN_4155,./train/TRAIN_4155.wav,3
TRAIN_4156,./train/TRAIN_4156.wav,3
TRAIN_4157,./train/TRAIN_4157.wav,2
TRAIN_4158,./train/TRAIN_4158.wav,1
TRAIN_4159,./train/TRAIN_4159.wav,3
TRAIN_4160,./train/TRAIN_4160.wav,2
TRAIN_4161,./train/TRAIN_4161.wav,4
TRAIN_4162,./train/TRAIN_4162.wav,1
TRAIN_4163,./train/TRAIN_4163.wav,2
TRAIN_4164,./train/TRAIN_4164.wav,2
TRAIN_4165,./train/TRAIN_4165.wav,3
TRAIN_4166,./train/TRAIN_4166.wav,4
TRAIN_4167,./train/TRAIN_4167.wav,3
TRAIN_4168,./train/TRAIN_4168.wav,3
TRAIN_4169,./train/TRAIN_4169.wav,3
TRAIN_4170,./train/TRAIN_4170.wav,2
TRAIN_4171,./train/TRAIN_4171.wav,4
TRAIN_4172,./train/TRAIN_4172.wav,3
TRAIN_4173,./train/TRAIN_4173.wav,1
TRAIN_4174,./train/TRAIN_4174.wav,5
TRAIN_4175,./train/TRAIN_4175.wav,5
TRAIN_4176,./train/TRAIN_4176.wav,2
TRAIN_4177,./train/TRAIN_4177.wav,1
TRAIN_4178,./train/TRAIN_4178.wav,2
TRAIN_4179,./train/TRAIN_4179.wav,0
TRAIN_4180,./train/TRAIN_4180.wav,2
TRAIN_4181,./train/TRAIN_4181.wav,4
TRAIN_4182,./train/TRAIN_4182.wav,1
TRAIN_4183,./train/TRAIN_4183.wav,0
TRAIN_4184,./train/TRAIN_4184.wav,3
TRAIN_4185,./train/TRAIN_4185.wav,3
TRAIN_4186,./train/TRAIN_4186.wav,2
TRAIN_4187,./train/TRAIN_4187.wav,5
TRAIN_4188,./train/TRAIN_4188.wav,0
TRAIN_4189,./train/TRAIN_4189.wav,0
TRAIN_4190,./train/TRAIN_4190.wav,0
TRAIN_4191,./train/TRAIN_4191.wav,0
TRAIN_4192,./train/TRAIN_4192.wav,1
TRAIN_4193,./train/TRAIN_4193.wav,2
TRAIN_4194,./train/TRAIN_4194.wav,3
TRAIN_4195,./train/TRAIN_4195.wav,5
TRAIN_4196,./train/TRAIN_4196.wav,3
TRAIN_4197,./train/TRAIN_4197.wav,0
TRAIN_4198,./train/TRAIN_4198.wav,5
TRAIN_4199,./train/TRAIN_4199.wav,3
TRAIN_4200,./train/TRAIN_4200.wav,0
TRAIN_4201,./train/TRAIN_4201.wav,3
TRAIN_4202,./train/TRAIN_4202.wav,0
TRAIN_4203,./train/TRAIN_4203.wav,1
TRAIN_4204,./train/TRAIN_4204.wav,5
TRAIN_4205,./train/TRAIN_4205.wav,0
TRAIN_4206,./train/TRAIN_4206.wav,3
TRAIN_4207,./train/TRAIN_4207.wav,1
TRAIN_4208,./train/TRAIN_4208.wav,0
TRAIN_4209,./train/TRAIN_4209.wav,5
TRAIN_4210,./train/TRAIN_4210.wav,2
TRAIN_4211,./train/TRAIN_4211.wav,2
TRAIN_4212,./train/TRAIN_4212.wav,2
TRAIN_4213,./train/TRAIN_4213.wav,3
TRAIN_4214,./train/TRAIN_4214.wav,5
TRAIN_4215,./train/TRAIN_4215.wav,2
TRAIN_4216,./train/TRAIN_4216.wav,2
TRAIN_4217,./train/TRAIN_4217.wav,3
TRAIN_4218,./train/TRAIN_4218.wav,0
TRAIN_4219,./train/TRAIN_4219.wav,4
TRAIN_4220,./train/TRAIN_4220.wav,5
TRAIN_4221,./train/TRAIN_4221.wav,1
TRAIN_4222,./train/TRAIN_4222.wav,4
TRAIN_4223,./train/TRAIN_4223.wav,1
TRAIN_4224,./train/TRAIN_4224.wav,3
TRAIN_4225,./train/TRAIN_4225.wav,5
TRAIN_4226,./train/TRAIN_4226.wav,3
TRAIN_4227,./train/TRAIN_4227.wav,1
TRAIN_4228,./train/TRAIN_4228.wav,3
TRAIN_4229,./train/TRAIN_4229.wav,5
TRAIN_4230,./train/TRAIN_4230.wav,1
TRAIN_4231,./train/TRAIN_4231.wav,3
TRAIN_4232,./train/TRAIN_4232.wav,3
TRAIN_4233,./train/TRAIN_4233.wav,5
TRAIN_4234,./train/TRAIN_4234.wav,0
TRAIN_4235,./train/TRAIN_4235.wav,4
TRAIN_4236,./train/TRAIN_4236.wav,5
TRAIN_4237,./train/TRAIN_4237.wav,1
TRAIN_4238,./train/TRAIN_4238.wav,1
TRAIN_4239,./train/TRAIN_4239.wav,1
TRAIN_4240,./train/TRAIN_4240.wav,0
TRAIN_4241,./train/TRAIN_4241.wav,1
TRAIN_4242,./train/TRAIN_4242.wav,4
TRAIN_4243,./train/TRAIN_4243.wav,0
TRAIN_4244,./train/TRAIN_4244.wav,3
TRAIN_4245,./train/TRAIN_4245.wav,2
TRAIN_4246,./train/TRAIN_4246.wav,3
TRAIN_4247,./train/TRAIN_4247.wav,5
TRAIN_4248,./train/TRAIN_4248.wav,5
TRAIN_4249,./train/TRAIN_4249.wav,0
TRAIN_4250,./train/TRAIN_4250.wav,5
TRAIN_4251,./train/TRAIN_4251.wav,0
TRAIN_4252,./train/TRAIN_4252.wav,1
TRAIN_4253,./train/TRAIN_4253.wav,4
TRAIN_4254,./train/TRAIN_4254.wav,2
TRAIN_4255,./train/TRAIN_4255.wav,5
TRAIN_4256,./train/TRAIN_4256.wav,3
TRAIN_4257,./train/TRAIN_4257.wav,5
TRAIN_4258,./train/TRAIN_4258.wav,4
TRAIN_4259,./train/TRAIN_4259.wav,2
TRAIN_4260,./train/TRAIN_4260.wav,5
TRAIN_4261,./train/TRAIN_4261.wav,0
TRAIN_4262,./train/TRAIN_4262.wav,2
TRAIN_4263,./train/TRAIN_4263.wav,0
TRAIN_4264,./train/TRAIN_4264.wav,0
TRAIN_4265,./train/TRAIN_4265.wav,3
TRAIN_4266,./train/TRAIN_4266.wav,0
TRAIN_4267,./train/TRAIN_4267.wav,1
TRAIN_4268,./train/TRAIN_4268.wav,4
TRAIN_4269,./train/TRAIN_4269.wav,5
TRAIN_4270,./train/TRAIN_4270.wav,0
TRAIN_4271,./train/TRAIN_4271.wav,2
TRAIN_4272,./train/TRAIN_4272.wav,3
TRAIN_4273,./train/TRAIN_4273.wav,2
TRAIN_4274,./train/TRAIN_4274.wav,3
TRAIN_4275,./train/TRAIN_4275.wav,0
TRAIN_4276,./train/TRAIN_4276.wav,1
TRAIN_4277,./train/TRAIN_4277.wav,3
TRAIN_4278,./train/TRAIN_4278.wav,0
TRAIN_4279,./train/TRAIN_4279.wav,0
TRAIN_4280,./train/TRAIN_4280.wav,0
TRAIN_4281,./train/TRAIN_4281.wav,3
TRAIN_4282,./train/TRAIN_4282.wav,4
TRAIN_4283,./train/TRAIN_4283.wav,2
TRAIN_4284,./train/TRAIN_4284.wav,1
TRAIN_4285,./train/TRAIN_4285.wav,3
TRAIN_4286,./train/TRAIN_4286.wav,0
TRAIN_4287,./train/TRAIN_4287.wav,5
TRAIN_4288,./train/TRAIN_4288.wav,2
